Unnamed: 0,id,member_id,loan_amount,funded_amount,funded_amount_inv,term,int_rate,instalment,grade,sub_grade,employment_length,home_ownership,annual_inc,verification_status,issue_date,loan_status,payment_plan,purpose,dti,delinq_2yrs,earliest_credit_line,inq_last_6mths,open_accounts,total_accounts,out_prncp,out_prncp_inv,total_payment,total_payment_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_payment_date,last_payment_amount,last_credit_pull_date,collections_12_mths_ex_med,policy_code,application_type,instalment_no_int,out_term,out_revenue
21000,7659598,9341474,20000,20000,20000,36,14.3,686.48,C,C1,6 years,MORTGAGE,85000,Verified,2019-10-01,Charged Off,n,credit_card,23.75,0,2001-04-01,0,13,25,0.0,0.0,13180.62,13180.62,7846.31,3134.45,0.0,2199.86,395.97,2021-02-01,686.48,2022-01-01,0,1,INDIVIDUAL,555.5555555555555,21.876641999999997,15017.877200159997
21013,7659347,9341236,10625,10625,10575,36,13.16,374.6,C,C4,8 years,RENT,32000,Verified,2019-10-01,Charged Off,n,debt_consolidation,24.38,0,2004-10-01,1,7,23,0.0,0.0,5251.95,5227.24,2721.27,1398.85,0.0,1131.83,11.32,2020-09-01,374.6,2021-06-01,0,1,INDIVIDUAL,295.1388888888889,26.779696941176468,10031.674474164705
21023,7659183,9341075,15000,15000,15000,60,15.61,361.67,C,C3,10+ years,MORTGAGE,106000,Verified,2019-10-01,Charged Off,n,credit_card,20.31,0,1981-11-01,1,16,28,0.0,0.0,7760.61,7760.61,5266.71,2493.9,0.0,0.0,0.0,2021-02-01,992.09,2022-01-01,0,1,INDIVIDUAL,250.0,38.93316,14080.955977200001
21024,7659162,9341054,18000,18000,18000,36,11.99,597.78,B,B3,9 years,RENT,160000,Verified,2019-10-01,Charged Off,n,debt_consolidation,9.18,1,1996-12-01,0,15,49,0.0,0.0,11483.93,11483.93,7211.84,2352.24,0.0,1919.85,345.57,2021-02-01,597.78,2021-07-01,0,1,INDIVIDUAL,500.0,21.57632,12897.892569599999
21031,7659026,9340923,11000,11000,11000,36,8.6,347.76,A,A4,10+ years,MORTGAGE,55000,Verified,2019-10-01,Charged Off,n,debt_consolidation,18.24,1,1997-01-01,0,16,40,0.0,0.0,7802.47,7802.47,5252.61,1303.83,17.39,1228.64,221.16,2021-09-01,284.89,2021-09-01,0,1,INDIVIDUAL,305.55555555555554,18.80964,6541.2404064
21038,7658749,9340661,24250,24250,24250,60,16.2,592.3,C,C4,10+ years,RENT,55000,Verified,2019-10-01,Charged Off,n,debt_consolidation,33.8,0,1995-06-01,0,16,27,0.0,0.0,12476.51,12476.51,4372.22,4512.13,0.0,3592.16,646.59,2021-02-01,592.3,2021-07-01,0,1,INDIVIDUAL,404.1666666666667,49.18213608247422,29130.57920164948
21051,7658429,9340363,15000,15000,14950,36,12.99,505.34,B,B4,10+ years,MORTGAGE,90000,Not Verified,2019-10-01,Charged Off,n,debt_consolidation,15.51,0,1995-03-01,0,21,40,0.0,0.0,5309.81,5292.12,2466.48,1068.02,25.27,1750.04,17.5,2020-05-01,1541.29,2020-10-01,0,1,INDIVIDUAL,416.6666666666667,30.080448,15200.85359232
21060,7658293,9340235,19750,19750,19750,60,15.1,470.89,C,C2,6 years,RENT,45000,Verified,2019-10-01,Charged Off,n,debt_consolidation,29.04,0,2004-06-01,1,9,16,0.0,0.0,9415.72,9415.72,5020.41,4395.31,0.0,0.0,0.0,2021-06-01,470.89,2022-01-01,0,1,INDIVIDUAL,329.1666666666667,44.74812151898734,21071.442942075948
21087,7657634,9339625,27900,27900,27900,36,19.52,1030.06,D,D4,10+ years,MORTGAGE,63000,Verified,2019-10-01,Charged Off,n,credit_card,15.66,0,2001-05-01,2,6,26,0.0,0.0,21413.72,21413.72,7568.07,4792.65,0.0,9053.0,1629.54,2020-10-01,1030.06,2022-01-01,0,1,INDIVIDUAL,775.0,26.234748387096776,27023.364923612902
21091,7657574,9339568,15000,15000,15000,36,24.99,596.32,F,F4,7 years,RENT,50000,Verified,2019-10-01,Charged Off,n,debt_consolidation,27.1,1,1999-02-01,2,15,30,0.0,0.0,9539.44,9539.44,5325.74,4213.7,0.0,0.0,0.0,2021-02-01,596.32,2022-01-01,1,1,INDIVIDUAL,416.6666666666667,23.218224,13845.49133568
21096,7657442,9339444,2750,2750,2750,36,22.4,105.6,E,E3,10+ years,RENT,14000,Verified,2019-10-01,Charged Off,n,other,12.6,0,2007-06-01,1,4,5,0.0,0.0,1150.4,1150.4,694.14,456.26,0.0,0.0,0.0,2020-08-01,105.6,2020-08-01,0,1,INDIVIDUAL,76.38888888888889,26.913076363636367,2842.020864
21104,7657177,9339199,3225,3225,3225,36,19.52,119.07,D,D4,10+ years,MORTGAGE,32000,Verified,2019-10-01,Charged Off,n,debt_consolidation,31.43,0,1996-08-01,1,12,22,0.0,0.0,2387.21,2387.21,1292.2,731.59,0.0,363.42,65.42,2021-03-01,119.07,2021-08-01,0,1,INDIVIDUAL,89.58333333333333,21.575441860465116,2568.9878623255813
21116,7656902,9338946,30000,30000,30000,60,23.1,847.44,E,E4,3 years,MORTGAGE,86000,Verified,2019-10-01,Charged Off,n,debt_consolidation,15.89,0,1996-07-01,1,17,36,0.0,0.0,10165.36,10165.36,3603.94,6561.42,0.0,0.0,0.0,2020-10-01,847.44,2022-01-01,0,1,INDIVIDUAL,500.0,52.792120000000004,44738.15417280001
21126,7656655,9338716,15500,15500,15500,60,13.16,446.63,F,F2,5 years,RENT,44960,Verified,2019-10-01,Charged Off,n,debt_consolidation,22.79,0,2001-07-01,1,11,17,0.0,0.0,5683.9,5683.9,1163.91,2408.53,0.0,2111.46,21.11,2020-06-01,446.63,2020-11-01,0,1,INDIVIDUAL,258.3333333333333,55.49454193548387,24785.527264645163
21141,7656307,9338369,15000,15000,15000,60,24.08,432.22,F,F2,2 years,MORTGAGE,39000,Verified,2019-10-01,Charged Off,n,credit_card,18.49,0,2002-11-01,1,8,9,0.0,0.0,3025.02,3025.02,975.56,2049.46,0.0,0.0,0.0,2020-05-01,432.22,2022-01-01,0,1,INDIVIDUAL,250.0,56.09776,24246.5738272
21185,7655095,9337210,6000,6000,6000,36,13.16,205.95,C,C1,10+ years,MORTGAGE,65000,Verified,2019-10-01,Charged Off,n,debt_consolidation,18.37,3,1999-07-01,1,12,32,0.0,0.0,3706.18,3706.18,2680.92,1025.26,0.0,0.0,0.0,2021-04-01,205.95,2022-01-01,0,1,INDIVIDUAL,166.66666666666666,19.91448,4101.387156
21191,7654819,9336958,24000,24000,24000,60,16.2,586.19,C,C4,10+ years,RENT,65000,Verified,2019-10-01,Charged Off,n,debt_consolidation,22.43,0,1999-08-01,0,8,13,0.0,0.0,2930.83,2930.83,1346.77,1584.06,0.0,0.0,0.0,2020-03-01,586.19,2022-01-01,0,1,INDIVIDUAL,400.0,56.633075,33197.74223425
21199,7650098,9331996,17500,17500,17500,60,15.1,417.25,C,C2,< 1 year,MORTGAGE,40000,Verified,2019-10-01,Charged Off,n,debt_consolidation,28.38,0,1997-06-01,2,8,23,0.0,0.0,4172.06,4172.06,2085.61,2086.45,0.0,0.0,0.0,2020-08-01,417.25,2022-01-01,0,1,INDIVIDUAL,291.6666666666667,52.84933714285714,22051.385922857142
21210,7649732,9331649,10200,10200,10200,36,14.3,350.1,C,C1,10+ years,MORTGAGE,63000,Not Verified,2019-10-01,Charged Off,n,debt_consolidation,8.25,0,2003-12-01,0,10,18,0.0,0.0,7367.97,7367.97,5410.3,1940.16,17.51,0.0,0.0,2021-07-01,350.1,2022-01-01,0,1,INDIVIDUAL,283.3333333333333,16.904823529411765,5918.37871764706
21212,7649698,9331617,2000,2000,2000,36,16.2,70.52,C,C4,7 years,RENT,45000,Not Verified,2019-10-01,Charged Off,n,debt_consolidation,23.01,0,1993-04-01,0,7,12,0.0,0.0,1179.66,1179.66,665.57,321.43,0.0,192.66,34.68,2020-12-01,70.52,2021-05-01,0,1,INDIVIDUAL,55.55555555555556,24.019739999999995,1693.8720647999996
21226,10167321,9331386,10000,10000,10000,36,14.47,344.07,C,C2,10+ years,RENT,79896,Verified,2019-12-01,Charged Off,n,credit_card,25.85,0,1991-07-01,0,15,40,0.0,0.0,5141.17,5141.17,2867.04,1261.78,0.0,1012.35,182.22,2021-01-01,344.07,2021-05-01,0,1,INDIVIDUAL,277.77777777777777,25.678656,8835.25516992
21302,7647410,9329435,10000,10000,10000,60,17.1,249.07,C,C5,10+ years,MORTGAGE,65000,Verified,2019-10-01,Charged Off,n,credit_card,14.71,0,2001-11-01,1,7,19,0.0,0.0,3300.75,3300.75,896.29,1096.21,0.0,1308.25,13.08,2020-07-01,249.07,2020-11-01,0,1,INDIVIDUAL,166.66666666666666,54.62226,13604.766298199998
21318,7647127,9329160,15250,15250,15250,60,13.16,447.52,F,F4,1 year,MORTGAGE,55000,Verified,2019-10-01,Charged Off,n,other,14.66,0,2007-04-01,3,7,7,0.0,0.0,4920.0,4920.0,1587.04,3332.96,0.0,0.0,0.0,2020-09-01,447.52,2022-01-01,0,1,INDIVIDUAL,254.16666666666666,53.75590819672131,24056.84403619672
21319,7647125,9329158,20000,20000,20000,36,12.99,673.79,B,B4,10+ years,MORTGAGE,119000,Verified,2019-10-01,Charged Off,n,debt_consolidation,14.64,3,2000-04-01,1,11,57,0.0,0.0,8892.47,8892.47,4767.84,1976.44,0.0,2148.19,21.48,2020-12-01,7.48,2021-01-01,0,1,INDIVIDUAL,555.5555555555555,27.417888,18473.89875552
21327,7646704,9328760,13000,13000,13000,36,9.99,419.42,B,B1,2 years,MORTGAGE,45000,Verified,2019-10-01,Charged Off,n,debt_consolidation,6.61,0,1992-04-01,1,11,18,0.0,0.0,5928.84,5928.84,3567.39,1043.75,0.0,1317.7,13.18,2020-09-01,419.42,2021-02-01,0,1,INDIVIDUAL,361.1111111111111,26.12107384615385,10955.700792553847
21329,7646552,9328610,21000,21000,21000,60,19.2,547.07,D,D3,1 year,MORTGAGE,93000,Verified,2019-10-01,Charged Off,n,debt_consolidation,20.6,0,2000-04-01,0,11,25,0.0,0.0,12348.68,12348.68,3813.75,5457.77,27.35,3049.81,548.97,2021-05-01,547.07,2021-07-01,0,1,INDIVIDUAL,350.0,49.10357142857143,26863.090821428574
21367,7645425,9327536,7000,7000,7000,36,17.1,249.92,C,C5,3 years,RENT,30000,Not Verified,2019-10-01,Charged Off,n,debt_consolidation,16.02,1,1998-11-01,1,19,40,0.0,0.0,5247.76,5247.76,3645.9,1601.86,0.0,0.0,0.0,2021-07-01,249.92,2022-01-01,0,1,INDIVIDUAL,194.44444444444446,17.249657142857142,4311.034313142857
21392,7644796,9326935,15500,15500,15500,36,6.97,478.39,A,A2,7 years,RENT,55000,Not Verified,2019-10-01,Charged Off,n,debt_consolidation,5.93,0,2000-09-01,0,11,28,0.0,0.0,5738.92,5738.92,4810.69,928.23,0.0,0.0,0.0,2020-10-01,478.39,2022-01-01,0,1,INDIVIDUAL,430.55555555555554,24.826784516129035,11876.885444670968
21394,8609707,9326909,12000,12000,12000,36,13.16,408.22,B,B5,9 years,RENT,35000,Not Verified,2019-11-01,Charged Off,n,debt_consolidation,13.82,0,2006-01-01,0,8,13,0.0,0.0,4082.2,4082.2,2858.7,1223.5,0.0,0.0,0.0,2020-09-01,408.22,2022-01-01,0,1,INDIVIDUAL,333.3333333333333,27.4239,11194.984458
21436,7639080,9320999,9325,9325,9325,36,17.76,336.0,D,D1,9 years,RENT,28000,Verified,2019-10-01,Charged Off,n,credit_card,19.67,0,2001-12-01,2,10,23,0.0,0.0,3477.45,3477.45,1448.89,902.91,0.0,1125.65,11.26,2020-05-01,336.0,2020-10-01,0,1,INDIVIDUAL,259.02777777777777,30.40643002680965,10216.560489008043
21437,7639053,9320971,20000,20000,20000,60,15.1,476.85,C,C2,7 years,MORTGAGE,45000,Verified,2019-10-01,Charged Off,n,debt_consolidation,24.59,0,2002-04-01,1,9,25,0.0,0.0,8624.58,8624.58,3157.91,3039.02,0.0,2427.65,436.98,2020-11-01,476.85,2021-04-01,0,1,INDIVIDUAL,333.3333333333333,50.526270000000004,24093.451849500005
21440,7638978,9320903,5000,5000,5000,36,14.3,171.62,C,C1,9 years,MORTGAGE,98000,Verified,2019-10-01,Charged Off,n,home_improvement,13.38,0,1999-10-01,2,11,27,0.0,0.0,2059.44,2059.44,1436.15,623.29,0.0,0.0,0.0,2020-10-01,171.62,2022-01-01,0,1,INDIVIDUAL,138.88888888888889,25.65972,4403.7211464
21448,7638714,9320653,7200,7200,7200,36,18.55,262.29,D,D2,10+ years,RENT,53000,Not Verified,2019-10-01,Charged Off,n,debt_consolidation,22.21,0,1998-09-01,1,18,29,0.0,0.0,2224.13,2224.13,778.65,532.8,0.0,912.68,9.13,2020-03-01,262.29,2020-08-01,0,1,INDIVIDUAL,200.0,32.106750000000005,8421.279457500003
21449,7638702,9320644,30225,30225,30225,60,20.2,804.15,D,D5,8 years,MORTGAGE,92900,Verified,2019-10-01,Charged Off,n,debt_consolidation,16.71,0,1996-03-01,1,10,22,0.0,0.0,14676.13,14676.13,2844.31,4392.64,0.0,7439.18,1339.05,2020-07-01,804.15,2020-12-01,0,1,INDIVIDUAL,503.75,54.3537270471464,43708.549604962776
21453,7638613,9320564,4750,4750,4750,36,19.52,175.37,D,D4,5 years,MORTGAGE,55000,Verified,2019-10-01,Charged Off,n,debt_consolidation,26.84,0,2008-03-01,1,7,15,0.0,0.0,3682.49,3682.49,2432.33,1250.16,0.0,0.0,0.0,2021-07-01,175.37,2022-01-01,0,1,INDIVIDUAL,131.94444444444446,17.565498947368418,3080.4615503999994
21464,7638443,9320404,7000,7000,7000,36,14.3,240.27,C,C1,10+ years,MORTGAGE,98000,Verified,2019-11-01,Charged Off,n,debt_consolidation,21.29,0,2000-04-01,5,7,20,0.0,0.0,3120.27,3120.27,2189.31,930.96,0.0,0.0,0.0,2020-12-01,240.27,2022-01-01,0,1,INDIVIDUAL,194.44444444444446,24.74069142857143,5944.445929542858
21480,7638067,9320053,9000,9000,9000,36,13.16,312.43,C,C2,< 1 year,RENT,38000,Not Verified,2019-10-01,Charged Off,n,debt_consolidation,27.66,0,1999-07-01,2,18,40,0.0,0.0,5702.15,5702.15,4136.19,1565.96,0.0,0.0,0.0,2021-02-01,1200.0,2022-01-01,0,1,INDIVIDUAL,250.0,19.45524,6078.4006332
21481,7638063,9320049,17500,17500,17500,60,25.57,519.52,F,F5,3 years,RENT,67200,Verified,2019-10-01,Charged Off,n,debt_consolidation,29.32,0,2003-06-01,1,24,48,0.0,0.0,3635.16,3635.16,1093.93,2541.23,0.0,0.0,0.0,2020-05-01,519.52,2022-01-01,0,1,INDIVIDUAL,291.6666666666667,56.249382857142855,29222.679381942857
21490,7637931,9319919,18225,18225,18225,60,24.99,534.83,F,F4,10+ years,RENT,47000,Verified,2019-10-01,Charged Off,n,other,21.22,0,2002-08-01,1,4,27,0.0,0.0,9307.44,9307.44,2290.24,4658.75,0.0,2358.45,424.52,2020-11-01,534.83,2022-01-01,0,1,INDIVIDUAL,303.75,52.46011522633745,28057.24342650206
21497,7637798,9319794,5600,5600,5600,36,12.99,188.66,B,B4,< 1 year,RENT,25000,Verified,2019-10-01,Charged Off,n,debt_consolidation,30.0,2,2002-06-01,0,7,16,0.0,0.0,3584.06,3584.06,2684.63,899.43,0.0,0.0,0.0,2021-05-01,188.66,2021-12-01,0,1,INDIVIDUAL,155.55555555555554,18.741664285714286,3535.802384142857
21507,7637549,9319567,19075,19075,19075,60,25.8,568.86,G,G1,10+ years,RENT,48000,Verified,2019-10-01,Charged Off,n,other,12.71,0,1997-06-01,1,9,20,0.0,0.0,10804.34,10804.34,3676.32,7128.02,0.0,0.0,0.0,2021-05-01,568.86,2021-12-01,0,1,INDIVIDUAL,317.9166666666667,48.43621494102228,27553.425231349935
21518,7637346,9319374,20675,20675,20675,36,19.52,763.31,D,D4,10+ years,RENT,47000,Verified,2019-10-01,Charged Off,n,debt_consolidation,25.58,0,1998-02-01,1,15,32,0.0,0.0,8395.93,8395.93,5097.97,3297.96,0.0,0.0,0.0,2020-09-01,763.31,2022-01-01,0,1,INDIVIDUAL,574.3055555555555,27.123244498186214,20703.443757910518
21546,7636591,9318658,11000,12000,11000,36,10.99,360.08,B,B2,10+ years,MORTGAGE,39500,Verified,2019-10-01,Charged Off,n,credit_card,20.23,2,1997-05-01,0,7,19,0.0,0.0,4753.06,4753.06,2701.86,897.5,0.0,1153.7,11.54,2020-08-01,360.08,2021-01-01,0,1,INDIVIDUAL,333.3333333333333,27.89442,10044.2227536
21549,7636518,9318589,10000,10000,10000,36,19.52,369.2,D,D4,10+ years,OWN,63000,Verified,2019-10-01,Charged Off,n,credit_card,27.85,1,2000-02-01,1,23,46,0.0,0.0,7694.1,7694.1,4278.83,2366.37,0.0,1048.9,188.8,2021-05-01,369.2,2021-09-01,0,1,INDIVIDUAL,277.77777777777777,20.596212,7604.1214704
21556,7636276,9318354,21600,21600,21600,60,23.7,617.64,F,F1,10+ years,MORTGAGE,65000,Verified,2019-10-01,Charged Off,n,debt_consolidation,22.47,0,2002-03-01,1,18,33,0.0,0.0,11726.4,11726.4,4350.43,7375.97,0.0,0.0,0.0,2021-05-01,617.64,2021-12-01,0,1,INDIVIDUAL,360.0,47.91547222222222,29594.51226333333
21564,7636017,9318099,11500,11500,11500,36,13.16,414.37,D,D1,2 years,OWN,35000,Not Verified,2019-11-01,Charged Off,n,debt_consolidation,23.66,1,2002-05-01,1,7,16,0.0,0.0,2394.94,2394.94,491.92,336.76,0.0,1566.26,15.66,2020-01-01,414.37,2020-06-01,0,1,INDIVIDUAL,319.44444444444446,34.460076521739126,14279.221908313042
21598,7635168,9317288,7025,7025,7025,36,13.67,238.98,B,B5,10+ years,MORTGAGE,38855,Verified,2019-10-01,Charged Off,n,debt_consolidation,18.04,0,1974-04-01,0,6,41,0.0,0.0,3584.34,3584.34,2583.9,1000.44,0.0,0.0,0.0,2021-01-01,238.98,2022-01-01,0,1,INDIVIDUAL,195.13888888888889,22.75866192170819,5438.8650260498225
21622,7629896,9311796,14000,14000,14000,36,16.2,493.59,C,C4,10+ years,MORTGAGE,67000,Verified,2019-11-01,Charged Off,n,debt_consolidation,26.92,3,1999-09-01,0,7,34,0.0,0.0,2505.1,2505.1,304.55,238.98,0.0,1961.57,21.33,2020-05-01,10.0,2020-05-01,0,1,INDIVIDUAL,388.8888888888889,35.21687142857143,17382.69556842857
21625,7629840,9311741,15000,15000,15000,60,16.2,366.37,C,C4,10+ years,RENT,100000,Verified,2019-10-01,Charged Off,n,debt_consolidation,12.72,0,2002-08-01,0,7,12,0.0,0.0,6577.98,6577.98,2311.56,2450.93,0.0,1815.49,326.79,2020-11-01,366.37,2021-04-01,0,1,INDIVIDUAL,250.0,50.75376,18594.6550512
21630,7629726,9311633,18225,18225,18225,36,22.4,699.8,E,E3,1 year,MORTGAGE,60000,Verified,2019-10-01,Charged Off,n,credit_card,23.62,0,2001-03-01,3,15,30,0.0,0.0,10497.0,10497.0,6159.16,4337.84,0.0,0.0,0.0,2021-01-01,699.8,2022-01-01,0,1,INDIVIDUAL,506.25,23.83375802469136,16678.863865679014
21642,7629529,9311445,5500,5500,5500,36,12.99,185.3,B,B4,9 years,MORTGAGE,49288,Not Verified,2019-10-01,Charged Off,n,debt_consolidation,5.45,0,2004-04-01,0,4,7,0.0,0.0,3555.77,3555.77,2181.64,782.71,0.0,591.42,106.46,2021-03-01,185.3,2021-07-01,0,1,INDIVIDUAL,152.77777777777777,21.720174545454547,4024.748343272728
21645,7629473,9311389,16000,16000,16000,60,24.08,461.04,F,F2,6 years,RENT,52000,Verified,2019-10-01,Charged Off,n,debt_consolidation,27.37,0,1998-06-01,0,19,25,0.0,0.0,6915.16,6915.16,2421.65,4493.51,0.0,0.0,0.0,2021-01-01,461.04,2022-01-01,0,1,INDIVIDUAL,266.6666666666667,50.918812499999994,23475.609314999998
21662,7628816,9310763,20125,20125,20075,60,16.2,491.55,C,C4,7 years,MORTGAGE,45000,Verified,2019-10-01,Charged Off,n,debt_consolidation,22.77,0,2004-06-01,0,11,29,0.0,0.0,4422.91,4411.92,2088.58,2334.33,0.0,0.0,0.0,2020-07-01,491.55,2022-01-01,0,1,INDIVIDUAL,335.4166666666667,53.773177639751545,26432.205468819873
21672,7628507,9310475,30000,30000,30000,60,23.1,847.44,E,E4,10+ years,MORTGAGE,86212,Verified,2019-10-01,Charged Off,n,debt_consolidation,33.22,0,2002-11-01,0,23,34,0.0,0.0,3389.76,3389.76,1111.34,2278.42,0.0,0.0,0.0,2020-02-01,847.44,2022-01-01,0,1,INDIVIDUAL,500.0,57.77732,48962.8120608
21701,7628095,9310081,22050,22050,22050,60,21.7,605.25,E,E2,10+ years,MORTGAGE,65000,Verified,2019-10-01,Charged Off,n,debt_consolidation,12.46,0,2007-11-01,1,8,11,0.0,0.0,6609.17,6609.17,1294.61,2331.61,0.0,2982.95,29.83,2020-04-01,605.25,2020-09-01,0,1,INDIVIDUAL,367.5,56.47725170068027,34182.85659183673
21717,7627859,9309859,2000,2000,2000,36,18.55,72.86,D,D2,< 1 year,RENT,35000,Not Verified,2019-10-01,Charged Off,n,other,10.35,1,2003-08-01,1,4,7,0.0,0.0,948.81,948.81,449.78,278.7,0.0,220.33,2.2,2020-08-01,72.86,2021-01-01,0,1,INDIVIDUAL,55.55555555555556,27.90396,2033.0825256
21736,7627526,9309548,30000,30000,30000,36,17.76,1080.97,D,D1,6 years,RENT,72000,Verified,2019-10-01,Charged Off,n,debt_consolidation,7.33,0,1993-01-01,0,12,27,0.0,0.0,20538.03,20538.03,13857.8,6680.23,0.0,0.0,0.0,2021-05-01,1080.97,2021-12-01,0,1,INDIVIDUAL,833.3333333333334,19.37064,20939.0807208
21739,7627459,9309486,12000,12000,12000,36,13.67,408.22,B,B5,10+ years,MORTGAGE,60000,Verified,2019-10-01,Charged Off,n,debt_consolidation,14.76,0,2001-01-01,2,19,37,0.0,0.0,6531.08,6531.08,4735.67,1795.41,0.0,0.0,0.0,2021-02-01,408.22,2022-01-01,0,1,INDIVIDUAL,333.3333333333333,21.79299,8896.3343778
21745,7627061,9309107,10000,10000,10000,36,13.16,308.64,A,A2,10+ years,MORTGAGE,95000,Verified,2019-10-01,Charged Off,n,debt_consolidation,15.02,0,2000-10-01,0,10,23,0.0,0.0,2808.71,2808.71,2300.35,492.93,15.43,0.0,0.0,2020-12-01,15.52,2022-01-01,0,1,INDIVIDUAL,277.77777777777777,27.71874,8555.1119136
21750,7626864,9308914,35000,35000,35000,60,22.4,974.64,E,E3,10+ years,RENT,110000,Verified,2019-10-01,Charged Off,n,debt_consolidation,14.65,0,1999-11-01,0,16,44,0.0,0.0,14614.96,14614.96,5501.7,9113.26,0.0,0.0,0.0,2021-01-01,974.64,2022-01-01,0,1,INDIVIDUAL,583.3333333333334,50.56851428571428,49286.09676342856
21766,7626397,9308461,20000,20000,20000,36,6.97,617.27,A,A2,6 years,MORTGAGE,110000,Verified,2019-10-01,Charged Off,n,debt_consolidation,12.2,0,1987-12-01,0,13,32,0.0,0.0,12938.32,12938.32,9477.05,1631.09,0.0,1830.18,329.43,2021-04-01,617.27,2021-09-01,0,1,INDIVIDUAL,555.5555555555555,18.94131,11691.902423700001
21769,7626341,9308411,5000,5000,5000,36,14.3,171.62,C,C1,10+ years,MORTGAGE,60000,Verified,2019-11-01,Charged Off,n,credit_card,10.78,0,1992-05-01,1,8,17,0.0,0.0,3743.81,3743.81,1182.4,533.8,0.0,2027.61,364.97,2020-09-01,171.62,2022-01-01,0,1,INDIVIDUAL,138.88888888888889,27.48672,4717.2708864
21798,7625410,9307522,10625,10625,10625,60,16.2,259.51,C,C4,10+ years,MORTGAGE,32000,Verified,2019-10-01,Charged Off,n,debt_consolidation,12.75,0,2008-02-01,0,5,16,0.0,0.0,2953.96,2953.96,720.15,836.43,0.0,1397.38,13.97,2020-04-01,259.51,2020-09-01,0,1,INDIVIDUAL,177.08333333333334,55.933270588235295,14515.243050352941
21800,7625387,9307500,7000,7000,7000,36,12.99,235.83,B,B4,4 years,RENT,38500,Not Verified,2019-10-01,Charged Off,n,debt_consolidation,17.67,0,2002-07-01,0,9,21,0.0,0.0,4741.67,4741.67,2968.01,1040.26,15.0,718.4,129.31,2021-03-01,235.83,2021-08-01,0,1,INDIVIDUAL,194.44444444444446,20.73594857142857,4890.1587516
21801,7625377,9307491,11500,11500,11500,60,23.1,324.86,E,E4,< 1 year,MORTGAGE,52000,Verified,2019-10-01,Charged Off,n,debt_consolidation,10.34,1,2001-05-01,1,6,8,0.0,0.0,3248.6,3248.6,1129.25,2119.35,0.0,0.0,0.0,2020-08-01,324.86,2022-01-01,0,1,INDIVIDUAL,191.66666666666666,54.10826086956522,17577.60962608696
21802,7625311,9307428,4800,4800,4800,36,15.61,167.84,C,C3,2 years,RENT,30000,Verified,2019-10-01,Charged Off,n,major_purchase,1.32,0,2008-07-01,3,5,11,0.0,0.0,3639.44,3639.44,2569.27,1070.17,0.0,0.0,0.0,2021-10-01,451.76,2022-01-01,0,1,INDIVIDUAL,133.33333333333334,16.730475,2808.042924
21805,7625249,9307369,21250,21250,21200,60,9.25,443.7,A,A5,10+ years,MORTGAGE,48000,Verified,2019-10-01,Charged Off,n,credit_card,22.45,0,1983-04-01,0,12,26,0.0,0.0,9757.96,9735.01,6680.53,3077.43,0.0,0.0,0.0,2021-08-01,443.7,2022-01-01,0,1,INDIVIDUAL,354.1666666666667,41.13732705882353,18252.632016
21809,7625222,9307343,9750,9750,9750,36,15.1,338.47,C,C2,10+ years,MORTGAGE,55000,Verified,2019-10-01,Charged Off,n,home_improvement,13.27,0,2000-08-01,2,8,24,0.0,0.0,2909.72,2909.72,1106.33,585.9,0.0,1217.49,12.17,2020-03-01,338.47,2020-08-01,0,1,INDIVIDUAL,270.8333333333333,31.915089230769233,10802.300251938463
21813,7625144,9307271,8750,8750,8750,36,13.67,297.66,B,B5,4 years,MORTGAGE,110000,Verified,2019-10-01,Charged Off,n,credit_card,26.71,0,1991-08-01,2,15,31,0.0,0.0,3869.58,3869.58,2757.26,1112.32,0.0,0.0,0.0,2020-11-01,297.66,2022-01-01,0,1,INDIVIDUAL,243.05555555555554,24.65584457142857,7339.058695131429
21830,7624822,9306972,8400,8400,8400,36,9.99,271.01,B,B1,10+ years,MORTGAGE,47000,Not Verified,2019-10-01,Charged Off,n,credit_card,11.9,0,2001-03-01,1,6,9,0.0,0.0,6491.73,6491.73,4592.33,1097.36,0.0,802.04,144.37,2021-07-01,271.01,2021-09-01,0,1,INDIVIDUAL,233.33333333333334,16.318585714285714,4422.499914428571
21831,7624815,9306965,13250,12000,13250,60,23.4,376.58,E,E5,< 1 year,OWN,40000,Verified,2019-10-01,Charged Off,n,home_improvement,27.75,0,2004-11-01,1,18,27,0.0,0.0,5773.79,5773.79,1940.51,3833.28,0.0,0.0,0.0,2021-02-01,502.11,2022-01-01,0,1,INDIVIDUAL,200.0,50.29745,18941.013721
21838,7624651,9306798,24375,24375,24375,60,19.52,639.3,D,D4,10+ years,MORTGAGE,212500,Verified,2019-10-01,Charged Off,n,debt_consolidation,3.56,2,2000-10-01,1,12,30,0.0,0.0,12783.92,12783.92,5684.18,7099.74,0.0,0.0,0.0,2021-06-01,639.3,2022-01-01,0,1,INDIVIDUAL,406.25,46.008172307692305,29413.02455630769
21842,7620083,9301976,14300,14300,14275,60,23.7,408.9,F,F1,4 years,RENT,36000,Verified,2019-10-01,Charged Off,n,other,11.8,2,1983-08-01,1,9,15,0.0,0.0,6387.83,6376.67,1553.06,2960.28,0.0,1874.49,18.74,2020-09-01,838.4,2021-02-01,0,1,INDIVIDUAL,238.33333333333334,53.483664335664336,21869.470346853144
